ID,name,tags
CNTS_000000000020936,표선 당케포구,"포구,해변,문화유적지,아주 어려움,자연경관,역사유적"
CNTS_000000000020959,저지오름,"일몰,오름,걷기/등산,공용주차장,화장실,유도 및 안내시설,아주 어려움,자연경관,도보여행"
CNTS_000000000020961,금능포구,"포구,해변,문화유적지,아이,아주 어려움,자연경관,역사유적,어린이"
CNTS_000000000020966,굴동포구,"포구,해변,문화유적지,아주 어려움,자연경관,역사유적"
CNTS_000000000020971,산양곶자왈,"숲길,걷기/등산,흐림,가을,자연경관,도보여행,곶자왈,아주 어려움,실외"
CNTS_000000000020980,송당승마장,"승마,액티비티,커플,친구,공용주차장,화장실,편의점,아주 어려움,체험,레저/체험,어트랙션"
CNTS_000000000020985,쇠와꽃 승마장,"커플,친구,아이,맑음,액티비티,승마,공용주차장,화장실,아주 어려움,체험,레저/체험,어린이,어트랙션"
CNTS_000000000020987,오조포구,"포구,일출,해변,문화유적지,아주 어려움,자연경관,역사유적,k-drama"
CNTS_000000000021006,대포포구,"포구,해변,문화유적지,아주 어려움,자연경관,역사유적"
CNTS_000000000021008,눈물의십자가,"문화유적지,맑음,아주 어려움,문화관광,역사유적"
CNTS_000000000021056,정주항,"항구,맑음,아주 어려움"
CNTS_000000000021060,월령포구,"커플,친구,일몰,올레,문화유적지,포구,공용주차장,아주 어려움,자연경관,역사유적"
CNTS_000000000021062,제주조천스위스마을,"포토스팟,카페,실내,여자,남자,커플,휴식,비/바람/눈,안개/흐림,맑음,여름,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,단독접근가능,단차없음,쉬움,마을산책,마을관광,어트랙션,무장애관광"
CNTS_000000000021074,세화항,"맑음,자연경관,아주 어려움"
CNTS_000000000021097,형제해안로전망대,"부모,커플,혼자,친구,아이,맑음,경관/포토,휴식/힐링,올레,해변,드라이브,공용주차장,아주 어려움,포토스팟,어린이,어트랙션"
CNTS_000000000021101,연대포구,"포구,부모,아이,친구,문화유적지,해변,아주 어려움,역사유적,어린이"
CNTS_000000000021103,청수곶자왈,"커플,친구,맑음,여름,밤,숲길,걷기,도보여행,곶자왈,공용주차장,화장실,아주 어려움"
CNTS_000000000021111,제주곶자왈도립공원,"숲길,걷기/등산,커플,흐림,자연경관,도보여행,곶자왈,어트랙션,공용주차장,유도 및 안내시설,아주 어려움,실외,하,기타,산책로,1시간 미만"
CNTS_000000000021167,현사포구,"커플,친구,일몰,밤,올레,자전거,낚시,자연경관"
CNTS_000000000021184,북촌환해장성,"부모,혼자,아이,흐림,문화유적지,청년,중/장년,문화관광,역사유적,어린이"
CNTS_000000000021194,별도연대,"문화유적지,맑음,아주 어려움,문화관광,역사유적,어트랙션"
CNTS_000000000021207,북촌포구,"포구,해변,문화유적지,맑음,겨울,자연경관,문화관광,역사유적"
CNTS_000000000021240,1100고지습지,"산,경관/포토,흐림,가을,자연경관,포토스팟,한라산,언택트"
CNTS_000000000021251,고내봉,"오름,걷기/등산,맑음,봄,화장실,자연경관,도보여행"
CNTS_000000000021254,누운오름,"오름,걷기/등산,친구,자연경관,도보여행"
CNTS_000000000021259,문석이오름,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행"
CNTS_000000000021261,협재포구,"친구,커플,맑음,해변,포구,자연경관"
CNTS_000000000021402,한동환해장성,"경관/포토,문화유적지,쉬움,자연경관,역사유적,포토스팟"
CNTS_000000000021407,옹포리포구,"포구,일몰,해변,걷기,커플,자연경관"
CNTS_000000000021408,용담포구,"커플,혼자,친구,문화유적지,해변,포구,자연경관,역사유적"
CNTS_000000000021411,보목포구,"맑음,해변,친구,부모,커플,혼자,아이,아주 어려움,자연경관,어린이"
CNTS_000000000021452,하논마르,"오름,걷기/등산,흐림"
CNTS_000000000021475,평대해변,"해변,경관/포토,친구,커플,여름,공용주차장,화장실,아주 어려움,자연경관,포토스팟"
CNTS_000000000021511,온평리 환해장성,"문화유적지,사계절,올레,해변,커플,친구,자연경관,문화관광,역사유적"
CNTS_000000000021512,평대리불턱,"문화유적지,역사유적,어트랙션"
CNTS_000000000021514,용수항,"문화유적지,일몰,해변,혼자,친구,커플,올레,역사유적"
CNTS_000000000021515,큰노꼬메오름,"일몰,오름,걷기/등산,봄,자연경관,도보여행,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,공용주차장,화장실,아주 어려움,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CNTS_000000000021516,삼의악트레킹코스,"걷기/등산,공용주차장,아주 어려움,어트랙션"
CNTS_000000000021517,금성포구,"포구,해변,문화유적지,자연경관,역사유적"
CNTS_000000000021520,족은노꼬메오름,"오름,걷기/등산,커플,봄,자연경관,도보여행,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CNTS_000000000021530,사계항,"문화유적지,맑음,역사유적,공용주차장"
CNTS_000000000021534,민오름,"커플,친구,혼자,맑음,오름,화장실,자연경관,도보여행"
CNTS_000000000021575,알오름,"오름,걷기/등산,커플,친구,맑음,자연경관,도보여행"
CNTS_000000000021612,볼레낭길,"걷기/등산,자연경관,도보여행"
CNTS_000000000021642,가파초등학교 마라분교장,"경관/포토,맑음,사계절,포토스팟,어트랙션"
CNTS_000000000021772,1100고지휴게소,"산,경관/포토,흐림,겨울,포토스팟,한라산,언택트,어트랙션,제주명품42,제주7대도로"
CNTS_000000000021844,엉덩물계곡,"부모,커플,혼자,친구,아이,맑음,봄,올레,계곡,자연경관,어린이,어트랙션,봄꽃,유채꽃,물놀이"
CNTS_000000000021985,제주오름승마랜드,"승마,액티비티,커플,맑음,오름,체험,도보여행,레저/체험,어트랙션"
CNTS_000000000022002,낙천아홉굿마을,"체험관광,아이,사계절,마을산책,마을관광,어린이,어트랙션,화장실"
CNTS_000000000022008,올레바당체험마을,"체험관광,아이,흐림,사계절,마을산책,마을관광,어린이,어트랙션"
CNTS_000000000022031,서귀본향당,"문화유적지,문화관광,역사유적,어트랙션"
CNTS_000000000022037,조이다이브,"해수욕장,액티비티,친구,커플,맑음,체험,레저/체험,해변,물놀이,수상레저,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대"
CNTS_000000000022040,제라진 어드벤쳐,"커플,친구,체험관광,드라이브,액티비티,오름,레저/체험,어트랙션"
CNTS_000000000022059,망고스쿠터,"액티비티,친구,커플,맑음,체험,레저/체험,어트랙션,공용주차장"
CNTS_000000000022066,금룡사,"템플스테이,실내,휴식/힐링,커플,흐림,사계절,문화관광,체험,어트랙션"
CNTS_000000000022069,법화사,"문화유적지,문화관광,역사유적"
CNTS_000000000022073,제주제트,"해수욕장,액티비티,맑음,체험,레저/체험,해변,물놀이,어트랙션,안전여행스탬프"
CNTS_000000000022118,중문미로파크,"테마공원,아이,가을,체험,어린이,어트랙션,공용주차장,화장실"
CNTS_000000000022171,낙타트래킹,"액티비티,친구,커플,체험,레저/체험,어트랙션"
CNTS_000000000022243,제주 카약올레,"해수욕장,액티비티,친구,커플,맑음,체험,레저/체험,해변,물놀이,수상레저,어트랙션"
CNTS_000000000022257,월정투명카약,"액티비티,커플,맑음,체험,레저/체험,수상레저,어트랙션"
CNTS_000000000022282,디스커버제주,"액티비티,가족여행,친구,커플,체험여행,레저/체험,어트랙션,현금결제,카드결제,화장실"
CNTS_000000000022377,성산포항,"해변,맑음,공용주차장,자연경관,어트랙션"
CNTS_000000000022380,제주 이호털보 배낚시,"낚시,액티비티,친구,커플,공용주차장,현금결제,카드결제,화장실,체험,레저/체험,수상레저,어트랙션"
CNTS_000000000022459,산방산,"산,걷기/등산,경관/포토,친구,커플,맑음,여름,자연경관,포토스팟,어트랙션,수국"
CNTS_000000000022542,판포포구,"포구,해변,문화유적지,친구,아이,여름,자연경관,역사유적,어린이"
CNTS_000000000022681,생이기정,"일몰,해변,걷기/등산,맑음,가을,자연경관"
CNTS_000000000022691,오라동메밀밭,"경관/포토,친구,커플,맑음,봄,가을,현금결제,계좌이체,자연경관,포토스팟,어트랙션"
CNTS_000000000022716,별내린전망대,"부모,커플,혼자,친구,아이,맑음,경관/포토,봄,포토스팟,어린이,어트랙션"
CNTS_000000000022721,캐릭파크,"실내,테마공원,아이,비.눈,흐림,사계절,공용주차장,화장실,실내관광지,어린이,어트랙션"
CNTS_000000000022726,플레이박스VR,"실내,테마공원,아이,비.눈,흐림,사계절,실내관광지,어린이,어트랙션"
CNTS_000000000022736,제주오렌지,"체험관광,아이,실내관광지,어린이,어트랙션"
CNTS_000000000022737,휴림,"부모,친구,아이,커플,액티비티,야영장,캠핑장,공용주차장,체험,레저/체험,어린이,언택트,어트랙션"
CNTS_000000000022752,이승이오름,"오름,자연경관,도보여행"
CNTS_000000000022756,브릭캠퍼스,"실내,테마공원,아이,비.눈,겨울,실내관광지,어린이,캠핑,캠핑장,언택트,어트랙션"
CNTS_000000000022771,신화테마파크,"테마공원,맑음,아이,실내관광지,어린이,어트랙션,안전여행스탬프,제주신화월드,카드결제,화장실,공용주차장,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,현금결제,Room charge, Shinhwa reward point, Landing casino point, Samsung pay, Union pay, Alipay, Wechat pay,영어,중국어,단차없음,단독접근가능,장애인 화장실,수동 휠체어 대여 가능,장애인 전용 주차장,테이블 비치,쉬움,실내+실외,기타,2~3시간,무장애관광"
CNTS_000000000022805,제주해양동물박물관,"실내,미술/박물관,아이,비.눈,사계절,실내관광지,문화관광,어린이,어트랙션,어린이동물농장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,테이블 비치,쉬움,안전여행스탬프,무장애관광"
CNTS_000000000022836,포도호텔,"예술,실내,미술/박물관,비.눈,겨울,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,수동 휠체어 대여 가능,어려움,실내관광지,문화관광,호텔,어트랙션,무장애관광"
CNTS_000000000022842,다랑쉬굴,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022847,송령이골,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022848,도령모루,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022851,4·3해원방사탑,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022869,큰넓궤,"4.3,문화유적지,자연경관,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022878,중문성당,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"
CNTS_000000000022900,제주다이브,"커플,혼자,친구,액티비티,다이빙체험,스쿠버교육,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,단독접근가능,아주 어려움,레저/체험,수상레저,어트랙션,무장애관광"
CNTS_000000000022935,백년초농장박물관,"테마공원,백년초,공용주차장,현금결제,카드결제,화장실,무료 WIFI,쉬움,실내관광지,체험,문화관광,박물관,어트랙션"
CNTS_000000000022941,문서프,"서핑, 곽지, 곽지해수욕장, 애월,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,어려움,해변,물놀이,어트랙션"
CNTS_200000000007189,강정어촌계,"경관/포토,체험관광,해변, 바릇잡이,실외,하,포토스팟,어트랙션"
CNTS_200000000007191,어촌체험안내센터,"경관/포토,체험관광,액티비티,바릇잡이,낚시,카드결제,현금결제,물놀이,기타, 해녀체험, 낚시체험,레저/체험,포토스팟,어트랙션"
CNTS_200000000007218,중엄리새물,"경관/포토,올레,공용주차장,실외,자연경관,포토스팟"
CNTS_200000000007223,태웃개,"아이,여름,실외,자연경관,어린이"
CNTS_200000000007278,농개,"맑음,휴식/힐링,여름,해변,올레,물놀이,용천수,낚시,실외,기타, 물놀이,자연경관"
CNTS_200000000007279,막숙,"맑음,휴식/힐링,여름,용천수,물놀이,공용주차장,자연경관"
CNTS_200000000007280,오래물,"맑음,여름,수영장,물놀이,목욕탕,용천수,실외,1~2시간,자연경관"
CNTS_200000000007281,정모시쉼터,"친구,맑음,휴식/힐링,여름,물놀이,용천수,실외,자연경관,어트랙션"
CNTS_200000000007283,신엄포구,"커플,일몰,사계절,포구,자연경관"
CNTS_200000000007284,삼양방파제,"맑음,휴식/힐링,여름,해변,낚시,자연경관,어트랙션"
CNTS_200000000007287,흑돼지거리,"사계절, 흑돼지,어트랙션"
CNTS_200000000007288,동귀방파제,"여름,일몰,해변,낚시,자연경관,어트랙션"
CNTS_200000000007343,예술공간 이아," 예술,갤러리,서점,카페,쉬움,어트랙션"
CNTS_200000000007344,이호테우해수욕장,"경관/포토,휴식/힐링,여름,일몰,해변,해수욕장,자연경관,물놀이,포토스팟,공용주차장,화장실,실외,해양스포츠,야외수영장, 스노클링"
CNTS_200000000007345,망장포,"커플,혼자,친구,포구,낚시,실외,하,포토스팟,체험,씨워킹, 스킨스쿠버, 바릇잡이,1시간 미만,자연경관"
CNTS_200000000007346,설쿰바당,"맑음,경관/포토,걷기/등산,여름,해안산책,실외,포토스팟,자연경관"
CNTS_200000000007372,한림바다체험마을,"부모,아이,체험관광,액티비티,여름,청년,중/장년,공용주차장,화장실,무료 WIFI,실외,하,1~2시간,마을산책,마을관광,레저/체험,어린이,어트랙션"
CNTS_200000000007377,효명사,"경관/포토,휴식/힐링,절,사찰,포토스팟,어트랙션"
CNTS_200000000007409,신화워터파크,"아이,사계절,액티비티,실내관광지,체험,레저/체험,어린이,수상레저,테마공원,어트랙션,안전여행스탬프,공용주차장,무료 WIFI,화장실,현금결제,카드결제,유도 및 안내시설,경보 및 피난시설,Room charge, Shinhwa reward point, Landing casino point, Samsung pay, Union pay, Alipay, Wechat pay,장애인 화장실,승강기,어려움,제주신화월드,무장애관광"
CNTS_200000000007410,락볼링장 아이존액트,"볼링,맥주,사계절,무료 WIFI,공용주차장,실내,실내관광지,체험,어트랙션"
CNTS_200000000007493,이로이로공방,"친구,혼자,휴식/힐링,체험관광,원데이클래스,프랑스자수,캘리그라피,현금결제,카드결제,화장실,실내,프랑스자수 원데이클래스,2~3시간,어트랙션"
CNTS_200000000007496,화조원,"아이,동물,체험,실내관광지,어린이,어트랙션,어린이동물농장,공용주차장,우수관광사업체"
CNTS_200000000007534,고살리숲길,"친구,혼자,맑음,걷기/등산,트레킹,계곡,자연경관,체험,도보여행,숲,숲길,언택트,물놀이,공용주차장,실외,하,숲길 탐방,1시간 미만"
CNTS_200000000007535,하례1리새마을문고,"친구,커플,체험관광,감귤,감귤상웨빵,제주 전통 빵,공용주차장,화장실,실내,하,감귤상웨빵 만들기,1시간 미만,실내관광지,어트랙션"
CNTS_200000000007634,법정사,"역사, 유적지,체험,역사유적,어트랙션"
CNTS_200000000007659,푸른콩방주 영농조합법인,"체험관광,휴식/치유,6차산업,어트랙션"
CNTS_200000000007661,태반의땅제주,"친구,아이,사계절,체험관광,6차산업,어린이,어트랙션"
CNTS_200000000007676,신창풍차해안도로,"커플,경관/포토,해안도로,커플스냅,포토스팟,드라이브,반려동물,반려동물동반입장,혼저옵서개,반려동물동반산책로,실외,하,1시간 미만,반려동물동반_산책로,반려동물동반_자연,반려동물동반_관광지"
CNTS_200000000007852,제주인디,"자연염색, 천연염색, 체험관광,어트랙션"
CNTS_200000000007858,월라봉,"오름,등산,휴식,자연경관,언택트"
CNTS_200000000007860,월라사,"문화유적지,휴식/힐링,가을,역사유적"
CNTS_200000000007916,핸즈웍스,"가죽공방,핸드메이드,체험관광,무료 WIFI,어트랙션"
CNTS_200000000007918,손방둥이 ,"가죽공방,핸드메이드,체험관광,무료 WIFI,공용주차장,어트랙션"
CNTS_200000000007919,행원육상양식단지,"휴식/힐링,산책, 해변"
CNTS_200000000007940,고사리숲,"체험관광,아이,화장품,자연경관,숲,어린이"
CNTS_200000000007941,제주다,"체험관광,아이,차,어린이,어트랙션"
CNTS_200000000007942,비자림농원,"체험관광,아이,감귤,키위,어린이,어트랙션"
CNTS_200000000008003,동백포레스트,"커플,친구,맑음,경관/포토,겨울,자연경관,동백,포토스팟"
CNTS_200000000008013,샤이니숲길,"걷기/등산,경관/포토,휴식/힐링,자연경관,도보여행,숲,포토스팟,숲길"
CNTS_200000000008015,금붕사,"문화유적지, 사찰, 휴식, 절,공용주차장,화장실,실내관광지,체험,역사유적,어트랙션"
CNTS_200000000008020,어영공원,"겯기/등산,경관/포토,휴식/힐링,테마공원,아이,공용주차장,화장실,자연경관,포토스팟,어린이"
CNTS_200000000008025,산지천갤러리,"경관/포토,미술/박물관,체험관광,실내,사계절,실내관광지,포토스팟,어트랙션"
CNTS_200000000008028,진빌레 밭담길,"부모,커플,아이,맑음,걷기,화장실,자연경관,체험,도보여행,어린이"
CNTS_200000000008032,거인의 정원,"예술, 갤러리, 실내, 카페,실내관광지,문화관광,어트랙션"
CNTS_200000000008034,소라의성,"건축물,북카페,전시,실내관광지,문화관광,어트랙션,화장실"
CNTS_200000000008043,신산공원,"아이,걷기/등산,휴식/힐링,테마공원,화장실,자연경관,어린이,봄꽃,벚꽃"
CNTS_200000000008053,성이시돌목장,"목장,경관/포토,커플,우유,자연경관,포토스팟,반려동물,반려동물동반입장,혼저옵서개,웨딩촬영명소,반려동물동반_관광지,공용주차장"
CNTS_200000000008153,포토갤러리 자연사랑미술관,"사진,전시관,갤러리,문화관광,미술관,실내관광지,어트랙션"
CNTS_200000000008155,보통청춘기록실 청춘사진관,"커플,친구,아이,부모,사진관,스튜디오,어린이"
CNTS_200000000008156,대정현역사자료전시관,"친구,아이,문화공간,전시관,실내관광지,문화관광,어린이,어트랙션"
CNTS_200000000008161,청초밭영농조합법인,"청초밭, 녹차밭, 삼나무길, 동백나무,공용주차장,현금결제,카드결제,화장실,무료 WIFI,계좌이체,실외,하,관,1~2시간,체험,도보여행,어트랙션"
CNTS_200000000008211,굿다이버,"스쿠버다이빙, 해양레저, 체험, 액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,영어,010-4051-6867,쉬움,실내+실외,하,해양스포츠,PADI OWD ~ PADI IDC 까지 진행 가능 ,2~3시간,레저/체험,수상레저,어트랙션"
CNTS_200000000008312,캔디원,"체험,아이,수제캔디,실내관광지,어린이,어트랙션"
CNTS_200000000008597,팀케이,"체험관광, 해변,액티비티,공용주차장,현금결제,카드결제,화장실,영어,실외,하,전동킥보드대여,2~3시간,레저/체험,어트랙션"
CNTS_200000000008635,대유ATV수렵사격랜드,"권총,클레이,라이플 사격,ATV,실내관광지,체험,어트랙션,공용주차장,화장실,무료 WIFI,흡연구역,음료대,경보 및 피난시설,현금결제,카드결제,일본어,어려움,수렵"
CNTS_200000000008693,제주참숯가마찜질방,"찜질방, 참숯불가마,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,승강기,장애인 전용 주차장,어려움,실내+실외,하,체험,3시간 이상,무장애관광"
CNTS_200000000008832,스위트몽키,"부모,아이,체험관광,공용주차장,카드결제,현금결제,어려움,실내+실외,하,1~2시간,실내관광지,어린이,어트랙션"
CNTS_200000000008851,아일랜드에프 해상호텔,"선상낚시,낚시체험,선상리조트,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,계좌이체,영어,아주 어려움,실내+실외,하,해양스포츠,숙박,식음,3시간 이상,어트랙션"
CNTS_200000000008895,차귀도유람선,"차귀도,유람선,둘레길,차귀도유람선,섬여행,자연경관,체험,도보여행,어트랙션,반려동물,반려동물동반입장,혼저옵서개,반려동물동반관광지,공용주차장,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,카드결제,현금결제,카카오페이, 네이버페이,쉬움,실내+실외,하,등산,해양스포츠,차귀도 둘레길 탐방, 차귀도 경치 유람,1~2시간,반려동물동반_관광지"
CNTS_200000000008916,올레캠프 본점 알파캠프,"커플,혼자,친구,휴식/힐링,체험관광,액티비티,청년,휴식/치유,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,영어,단독접근가능,단차없음,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,쉬움,실내+실외,중,3시간 이상,자연경관,레저/체험,캠핑,캠핑장,언택트,어트랙션,무장애관광"
CNTS_200000000008959,서프라이즈테마파크,"부모,아이,테마공원,경관/포토,미술/박물관,전시와 행사,우수관광사업체,체험,포토스팟,어린이,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,쉬움,실내+실외,하,1~2시간,무장애관광"
